********************************************************************************
Field Output Report, written Wed Oct 28 16:02:05 2020

Source 1
---------

   ODB: C:/Users/s159261/OneDrive - TU Eindhoven/Documents/Graduation/SimulationOutputs/PressureSteps/PressureJob.odb
   Step: Step-Pressure
   Frame: Increment      1: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: Planar Robot-1

      Node Label     U.Magnitude            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------
           17110         11.4647    -133.035E-03         11.4631    -138.168E-03
           17113         11.4749    -132.706E-03         11.4733    -138.673E-03
           17135         11.5204    -129.370E-03         11.5189    -132.681E-03
           17136         11.5132    -129.426E-03         11.5117    -131.926E-03
           17137         11.5161    -130.822E-03         11.5146    -135.906E-03
           17138         11.5227    -128.055E-03         11.5212    -129.888E-03
           17139         11.5277    -127.790E-03         11.5263    -129.922E-03
           17140         11.5250    -130.102E-03         11.5234    -134.623E-03
           17141         11.5273    -127.482E-03         11.5259    -129.689E-03
           17142         11.5227    -129.018E-03         11.5213    -132.133E-03
           17143         11.5255    -126.631E-03         11.5241    -127.266E-03
           17144         11.5229    -129.196E-03         11.5214    -132.445E-03
           17145         11.5284    -129.734E-03         11.5269    -133.538E-03
           17146         11.5308    -127.547E-03         11.5294    -130.329E-03
           17147         11.5289    -129.810E-03         11.5274    -134.140E-03
           17148         11.5227    -127.866E-03         11.5212    -129.148E-03
           17149         11.5221    -125.472E-03         11.5207    -124.418E-03
           17150         11.5244    -127.920E-03         11.5229    -129.248E-03
           17151         11.5270    -125.259E-03         11.5256    -125.814E-03
           17153         11.5200    -127.712E-03         11.5186    -128.606E-03
           17154         11.5217    -127.757E-03         11.5203    -128.975E-03
           17155         11.5220    -130.295E-03         11.5205    -133.822E-03
           17156         11.5159    -127.451E-03         11.5145    -126.976E-03
           17158         11.5182    -128.014E-03         11.5168    -128.556E-03
           17159         11.5206    -126.855E-03         11.5192    -126.260E-03
           17160         11.5181    -129.298E-03         11.5166    -132.181E-03
           17161         11.5182    -126.281E-03         11.5169    -124.393E-03
           17162         11.5182    -129.422E-03         11.5167    -132.374E-03
           17163         11.5251    -129.086E-03         11.5236    -132.711E-03
           17164         11.5206    -130.505E-03         11.5190    -135.401E-03
           17168         11.3707    -134.654E-03         11.3692    -132.007E-03
           17171         11.3818    -134.577E-03         11.3802    -132.818E-03
           17172         11.3869    -132.878E-03         11.3854    -126.609E-03
           17176         11.3626    -135.186E-03         11.3610    -132.637E-03
           17177         11.3686    -133.378E-03         11.3671    -126.072E-03
           17178         11.3729    -134.815E-03         11.3713    -132.631E-03
           17179         11.3626    -136.930E-03         11.3609    -139.526E-03
           17180         11.3663    -134.926E-03         11.3647    -132.298E-03
           17181         11.3642    -136.370E-03         11.3626    -138.554E-03
           17182         11.3593    -133.417E-03         11.3578    -125.055E-03
           17183         11.3818    -136.354E-03         11.3801    -139.695E-03
           17184         11.3796    -134.496E-03         11.3780    -132.392E-03
           17185         11.3796    -136.209E-03         11.3779    -139.265E-03
           17186         11.3560    -136.990E-03         11.3543    -139.189E-03
           17187         11.3581    -133.572E-03         11.3566    -125.401E-03
           17210         11.4825    -123.319E-03         11.4812    -125.193E-03
           17244         11.5223    -128.880E-03         11.5209    -128.181E-03
           17245         11.5210    -128.549E-03         11.5196    -127.680E-03
           17246         11.5203    -128.798E-03         11.5189    -127.837E-03
           17247         11.5229    -127.401E-03         11.5215    -128.693E-03
           17248         11.5260    -127.019E-03         11.5245    -129.171E-03
           17249         11.5233    -125.182E-03         11.5220    -127.096E-03
           17251         11.5267    -126.266E-03         11.5253    -129.040E-03
           17252         11.5217    -125.640E-03         11.5203    -128.935E-03
           17253         11.5235    -126.902E-03         11.5221    -128.570E-03
           17254         11.5201    -126.791E-03         11.5187    -127.780E-03
           17255         11.5220    -128.082E-03         11.5206    -127.436E-03
           17256         11.5188    -125.630E-03         11.5174    -128.472E-03
           17257         11.5206    -123.844E-03         11.5192    -129.771E-03
           17258         11.5179    -123.808E-03         11.5165    -129.585E-03
           17259         11.5200    -123.786E-03         11.5186    -130.131E-03
           17265         11.5167    -127.916E-03         11.5153    -126.469E-03
           17266         11.5167    -128.117E-03         11.5153    -126.592E-03
           17320         11.2634    -135.243E-03         11.2620    -118.146E-03
           17321         11.2592    -135.340E-03         11.2578    -117.919E-03
           17322         11.2545    -135.509E-03         11.2530    -117.970E-03
           17323         11.2545    -136.637E-03         11.2530    -122.924E-03
           17324         11.2594    -136.524E-03         11.2579    -123.193E-03
           17325         11.2635    -136.365E-03         11.2620    -123.097E-03
           17359         11.4633    -130.607E-03         11.4618    -128.703E-03
           17360         11.4681    -131.588E-03         11.4665    -134.137E-03
           17361         11.4610    -130.814E-03         11.4596    -128.994E-03
           17362         11.4706    -130.921E-03         11.4691    -131.003E-03
           17363         11.4536    -130.947E-03         11.4521    -128.808E-03
           17364         11.4586    -131.962E-03         11.4570    -134.530E-03
           17365         11.4609    -131.708E-03         11.4593    -134.166E-03
           17368         11.4418    -132.580E-03         11.4402    -135.094E-03
           17369         11.4546    -131.130E-03         11.4531    -129.255E-03
           17370         11.4520    -132.310E-03         11.4504    -134.970E-03
           17372         11.4686    -132.033E-03         11.4670    -134.755E-03
           17373         11.4596    -132.241E-03         11.4580    -135.008E-03
           17374         11.4186    -132.069E-03         11.4172    -128.742E-03
           17375         11.4108    -133.626E-03         11.4092    -135.993E-03
           17376         11.4131    -131.184E-03         11.4116    -123.209E-03
           17437         11.4177    -133.563E-03         11.4161    -133.250E-03
           17438         11.4228    -135.587E-03         11.4211    -141.179E-03
           17439         11.4203    -135.811E-03         11.4186    -141.515E-03
           17440         11.4291    -133.298E-03         11.4275    -133.804E-03
           17441         11.4342    -135.341E-03         11.4326    -141.680E-03
           17444         11.4928    -121.420E-03         11.4914    -130.352E-03
           17445         11.4891    -122.340E-03         11.4878    -127.675E-03
           17446         11.4910    -124.178E-03         11.4896    -124.604E-03
           17447         11.4894    -120.926E-03         11.4880    -130.509E-03
           17472         11.5168    -121.782E-03         11.5154    -132.803E-03
           17474         11.5225    -121.721E-03         11.5211    -133.368E-03
           17475         11.5250    -122.076E-03         11.5236    -133.226E-03
           17489         11.4583    -130.228E-03         11.4569    -125.723E-03
           17491         11.4528    -128.789E-03         11.4515    -116.899E-03
           17499         11.3664    -132.325E-03         11.3650    -121.753E-03
           17500         11.3793    -133.182E-03         11.3778    -126.806E-03
           17501         11.3759    -132.062E-03         11.3744    -122.106E-03
           17502         11.3467    -135.119E-03         11.3452    -129.881E-03
           17503         11.3572    -133.511E-03         11.3558    -125.076E-03
           17505         11.3678    -133.266E-03         11.3664    -125.596E-03
           17506         11.3573    -134.905E-03         11.3557    -130.396E-03
           17507         11.3743    -134.451E-03         11.3727    -130.862E-03
           17508         11.3751    -135.852E-03         11.3734    -136.166E-03
           17509         11.3645    -137.482E-03         11.3628    -140.980E-03
           17511         11.3827    -131.895E-03         11.3813    -122.500E-03
           17513         11.3700    -132.371E-03         11.3685    -122.521E-03
           17517         11.3922    -136.450E-03         11.3905    -140.624E-03
           17518         11.3861    -133.053E-03         11.3846    -127.206E-03
           17519         11.4028    -132.540E-03         11.4013    -127.548E-03
           17520         11.3891    -133.070E-03         11.3876    -127.751E-03
           17521         11.3952    -136.573E-03         11.3935    -141.207E-03
           17522         11.3785    -136.996E-03         11.3768    -140.866E-03
           17523         11.4674    -120.852E-03         11.4660    -126.035E-03
           17524         11.4689    -121.758E-03         11.4676    -124.162E-03
           17525         11.4641    -119.438E-03         11.4627    -128.797E-03
           17526         11.4648    -121.363E-03         11.4635    -124.261E-03
           17527         11.4633    -120.445E-03         11.4620    -126.159E-03
           17528         11.4681    -122.726E-03         11.4668    -121.532E-03
           17530         11.4598    -120.007E-03         11.4584    -126.502E-03
           17531         11.4617    -122.043E-03         11.4604    -121.956E-03
           17532         11.4574    -119.669E-03         11.4561    -126.869E-03
           17533         11.4726    -122.980E-03         11.4713    -122.028E-03
           17534         11.4686    -122.598E-03         11.4673    -122.089E-03
           17535         11.4663    -122.304E-03         11.4650    -122.444E-03
           17536         11.4665    -118.725E-03         11.4651    -130.918E-03
           17608         11.5252    -127.262E-03         11.5238    -128.825E-03
           17609         11.5240    -128.381E-03         11.5226    -128.034E-03
           17610         11.5214    -128.293E-03         11.5200    -127.500E-03
           17611         11.5148    -123.833E-03         11.5134    -129.444E-03
           17612         11.5180    -124.017E-03         11.5166    -129.916E-03
           17613         11.5162    -127.215E-03         11.5148    -126.101E-03
           17614         11.5171    -126.408E-03         11.5157    -127.379E-03
           17621         11.5170    -123.577E-03         11.5156    -130.045E-03
           17622         11.5131    -124.453E-03         11.5117    -128.815E-03
           17623         11.5152    -126.398E-03         11.5138    -127.193E-03
           17657         11.4393    -129.889E-03         11.4380    -121.923E-03
           17658         11.4366    -131.491E-03         11.4351    -128.577E-03
           17659         11.4375    -133.575E-03         11.4359    -137.748E-03
           17660         11.4183    -134.148E-03         11.4167    -137.940E-03
           17661         11.4096    -133.049E-03         11.4081    -131.504E-03
           17666         11.4205    -132.562E-03         11.4189    -131.483E-03
           17667         11.4231    -130.623E-03         11.4217    -122.600E-03
           17727         11.5324    -128.257E-03         11.5309    -132.068E-03
           17728         11.5401    -129.774E-03         11.5386    -134.397E-03
           17729         11.5395    -128.568E-03         11.5381    -132.915E-03
           17730         11.5410    -128.660E-03         11.5395    -133.138E-03
           17736         11.5300    -126.649E-03         11.5286    -128.227E-03
           17737         11.5296    -130.837E-03         11.5280    -137.195E-03
           17738         11.5332    -129.362E-03         11.5316    -134.265E-03
           17739         11.5318    -130.235E-03         11.5303    -135.749E-03
           17740         11.5385    -130.209E-03         11.5369    -135.633E-03
           17768         11.5480    -125.073E-03         11.5466    -132.685E-03
           17769         11.5445    -126.180E-03         11.5430    -131.618E-03
           17770         11.5470    -125.497E-03         11.5455    -132.540E-03
           17771         11.5448    -123.385E-03         11.5434    -133.476E-03
           17773         11.5432    -128.109E-03         11.5417    -130.303E-03
           17774         11.5434    -125.406E-03         11.5420    -132.063E-03
           17775         11.5410    -126.045E-03         11.5396    -131.212E-03
           17779         11.5405    -123.039E-03         11.5391    -132.838E-03
           17780         11.5397    -124.582E-03         11.5382    -132.025E-03
           17788         11.5448    -127.912E-03         11.5434    -130.211E-03
           17821         11.4940    -122.768E-03         11.4927    -127.928E-03
           17822         11.4994    -121.447E-03         11.4980    -131.076E-03
           17823         11.4882    -123.921E-03         11.4869    -124.197E-03
           17824         11.4906    -122.370E-03         11.4892    -128.042E-03
           17825         11.4962    -124.625E-03         11.4948    -124.876E-03
           17829         11.5045    -122.020E-03         11.5031    -130.978E-03
           17834         11.5024    -123.213E-03         11.5010    -128.463E-03
           17835         11.5039    -124.925E-03         11.5025    -125.693E-03
           17843         11.4978    -128.688E-03         11.4964    -126.361E-03
           17844         11.4960    -128.199E-03         11.4946    -124.614E-03
           17845         11.5001    -130.124E-03         11.4987    -131.387E-03
           17846         11.5001    -127.467E-03         11.4987    -123.144E-03
           17847         11.5018    -127.995E-03         11.5005    -124.975E-03
           17848         11.5034    -128.180E-03         11.5020    -125.437E-03
           17849         11.5113    -130.429E-03         11.5098    -132.438E-03
           17850         11.5122    -128.258E-03         11.5107    -127.762E-03
           17851         11.5133    -126.014E-03         11.5119    -122.749E-03
           17891         11.5118    -126.496E-03         11.5105    -123.432E-03
           17892         11.5116    -129.639E-03         11.5101    -131.947E-03
           17893         11.5126    -126.412E-03         11.5112    -123.713E-03
           17896         11.5051    -126.829E-03         11.5038    -123.210E-03
           17899         11.5031    -126.655E-03         11.5018    -121.599E-03
           17900         11.5074    -126.696E-03         11.5060    -122.934E-03
           17901         11.4963    -126.989E-03         11.4950    -121.437E-03
           17986         11.4566    -130.002E-03         11.4552    -125.044E-03
           17991         11.4657    -131.255E-03         11.4642    -131.252E-03
           17992         11.4648    -132.939E-03         11.4633    -137.685E-03
           17993         11.4705    -132.664E-03         11.4689    -136.911E-03
           17995         11.4390    -132.812E-03         11.4375    -134.469E-03
           17996         11.4431    -129.603E-03         11.4417    -121.284E-03
           17998         11.4371    -131.313E-03         11.4356    -127.994E-03
           18006         11.4240    -134.368E-03         11.4224    -138.758E-03
           18008         11.4516    -131.839E-03         11.4501    -131.885E-03
           18009         11.4443    -133.741E-03         11.4427    -139.009E-03
           18010         11.4465    -130.906E-03         11.4450    -127.323E-03
           18011         11.4497    -132.541E-03         11.4481    -134.723E-03
           18012         11.4110    -135.112E-03         11.4094    -139.447E-03
           18013         11.4335    -134.079E-03         11.4319    -139.333E-03
           18014         11.4443    -133.860E-03         11.4427    -139.537E-03
           18140         11.5295    -129.045E-03         11.5281    -132.911E-03
           18141         11.5304    -130.233E-03         11.5288    -135.479E-03
           18142         11.5289    -128.894E-03         11.5274    -132.711E-03
           18143         11.5296    -130.150E-03         11.5280    -135.169E-03
           18144         11.5330    -129.931E-03         11.5315    -134.659E-03
           18150         11.5311    -127.701E-03         11.5296    -130.318E-03
           18151         11.5289    -130.006E-03         11.5274    -134.771E-03
           18152         11.5231    -130.738E-03         11.5216    -136.523E-03
           18153         11.5254    -126.694E-03         11.5240    -127.023E-03
           18156         11.4410    -117.886E-03         11.4397    -128.089E-03
           18157         11.4448    -118.258E-03         11.4435    -127.959E-03
           18158         11.4440    -115.939E-03         11.4426    -132.461E-03
           18159         11.4438    -118.058E-03         11.4424    -128.211E-03
           18160         11.4400    -117.680E-03         11.4386    -128.338E-03
           18161         11.4408    -120.012E-03         11.4395    -123.828E-03
           18162         11.4515    -118.418E-03         11.4501    -128.894E-03
           18163         11.4485    -119.568E-03         11.4472    -126.181E-03
           18164         11.4494    -118.466E-03         11.4481    -128.337E-03
           18165         11.4468    -117.329E-03         11.4455    -130.162E-03
           18166         11.4494    -116.153E-03         11.4480    -132.866E-03
           18167         11.4521    -120.677E-03         11.4508    -124.763E-03
           18168         11.4483    -120.286E-03         11.4469    -124.955E-03
           18169         11.4446    -119.166E-03         11.4433    -126.372E-03
           18170         11.4472    -120.327E-03         11.4459    -124.557E-03
           18171         11.4411    -115.379E-03         11.4397    -132.971E-03
           18172         11.4431    -116.945E-03         11.4417    -130.291E-03
           18173         11.4428    -119.142E-03         11.4415    -126.044E-03
           18174         11.4408    -117.582E-03         11.4395    -128.721E-03
           18175         11.4415    -119.894E-03         11.4402    -124.414E-03
           18176         11.4427    -117.575E-03         11.4413    -129.045E-03
           18188         11.5105    -131.074E-03         11.5089    -136.036E-03
           18189         11.5110    -130.946E-03         11.5095    -135.582E-03
           18190         11.5083    -129.626E-03         11.5069    -131.757E-03
           18191         11.5055    -131.270E-03         11.5040    -136.052E-03
           18192         11.4869    -127.903E-03         11.4855    -121.848E-03
           18193         11.4938    -127.199E-03         11.4925    -121.021E-03
           18195         11.5015    -130.992E-03         11.5000    -134.103E-03
           18196         11.5044    -130.770E-03         11.5029    -133.603E-03
           18197         11.5093    -129.554E-03         11.5078    -131.015E-03
           18198         11.4891    -131.571E-03         11.4875    -134.614E-03
           18199         11.4971    -127.003E-03         11.4957    -120.945E-03
           18205         11.3871    -134.130E-03         11.3856    -131.326E-03
           18206         11.3883    -133.217E-03         11.3868    -128.194E-03
           18207         11.3704    -134.393E-03         11.3689    -130.213E-03
           18208         11.3646    -132.207E-03         11.3632    -121.382E-03
           18209         11.3729    -134.097E-03         11.3714    -129.435E-03
           18210         11.3858    -133.765E-03         11.3843    -129.898E-03
           18212         11.3733    -132.107E-03         11.3719    -122.339E-03
           18213         11.3842    -134.035E-03         11.3827    -130.677E-03
           18214         11.3679    -134.501E-03         11.3664    -130.300E-03
           18215         11.3842    -134.057E-03         11.3827    -130.756E-03
           18216         11.3733    -132.130E-03         11.3719    -122.424E-03
           18217         11.3897    -131.607E-03         11.3882    -122.815E-03
           18218         11.3595    -132.509E-03         11.3581    -121.875E-03
           18219         11.3754    -132.017E-03         11.3740    -122.277E-03
           18220         11.3897    -134.432E-03         11.3882    -132.803E-03
           18221         11.3734    -134.873E-03         11.3718    -132.348E-03
           18222         11.3735    -137.622E-03         11.3718    -142.276E-03
           18223         11.3680    -137.221E-03         11.3663    -140.230E-03
           18224         11.3843    -136.837E-03         11.3826    -140.671E-03
           18225         11.3856    -137.191E-03         11.3839    -142.093E-03
           18226         11.3801    -136.782E-03         11.3785    -140.044E-03
           18227         11.3694    -137.559E-03         11.3677    -141.655E-03
           18228         11.5138    -127.568E-03         11.5124    -125.811E-03
           18229         11.5164    -127.592E-03         11.5150    -126.333E-03
           18230         11.5115    -125.915E-03         11.5101    -126.779E-03
           18231         11.5075    -125.391E-03         11.5061    -126.434E-03
           18232         11.5080    -125.651E-03         11.5067    -126.205E-03
           18233         11.5093    -127.078E-03         11.5080    -124.872E-03
           18234         11.5090    -126.725E-03         11.5076    -124.808E-03
           18235         11.5084    -122.988E-03         11.5070    -129.674E-03
           18237         11.5120    -124.599E-03         11.5106    -128.137E-03
           18238         11.5102    -123.568E-03         11.5088    -129.191E-03
           18239         11.5078    -125.153E-03         11.5064    -126.776E-03
           18240         11.5104    -127.283E-03         11.5090    -125.054E-03
           18241         11.5080    -127.044E-03         11.5066    -124.500E-03
           18242         11.5082    -124.217E-03         11.5068    -128.098E-03
           18246         11.5374    -124.478E-03         11.5360    -129.672E-03
           18247         11.5350    -126.630E-03         11.5336    -129.858E-03
           18248         11.5357    -126.401E-03         11.5342    -130.431E-03
           18249         11.5433    -125.859E-03         11.5419    -131.061E-03
           18250         11.5437    -128.569E-03         11.5422    -133.097E-03
           18251         11.5423    -126.720E-03         11.5409    -131.478E-03
           18252         11.5416    -128.458E-03         11.5401    -132.813E-03
           18253         11.5425    -127.612E-03         11.5410    -132.265E-03
           18254         11.5407    -126.631E-03         11.5393    -131.253E-03
           18255         11.5400    -128.337E-03         11.5386    -132.565E-03
           18256         11.5444    -125.891E-03         11.5430    -131.228E-03
           18257         11.5384    -128.505E-03         11.5369    -132.716E-03
           18261         11.5340    -128.824E-03         11.5325    -132.525E-03
           18262         11.5320    -129.633E-03         11.5305    -133.712E-03
           18263         11.5344    -128.958E-03         11.5329    -132.968E-03
           18264         11.5345    -129.529E-03         11.5330    -133.521E-03
           18265         11.5029    -120.828E-03         11.5015    -132.949E-03
           18313         11.4447    -120.525E-03         11.4434    -122.970E-03
           18314         11.4488    -120.905E-03         11.4475    -122.578E-03
           18315         11.4411    -120.435E-03         11.4398    -122.328E-03
           18316         11.4466    -118.915E-03         11.4452    -126.649E-03
           18317         11.4424    -118.444E-03         11.4411    -127.032E-03
           18318         11.4501    -118.941E-03         11.4487    -127.283E-03
           18322         11.4939    -118.627E-03         11.4925    -134.819E-03
           18325         11.5072    -120.876E-03         11.5058    -132.968E-03
           18326         11.5100    -124.870E-03         11.5086    -127.486E-03
           18327         11.5033    -120.966E-03         11.5019    -132.486E-03
           18328         11.5042    -124.808E-03         11.5029    -126.692E-03
           18333         11.4566    -130.231E-03         11.4552    -126.279E-03
           18334         11.4513    -129.293E-03         11.4500    -121.619E-03
           18338         11.4316    -134.084E-03         11.4299    -138.482E-03
           18345         11.4830    -132.323E-03         11.4814    -136.765E-03
           18346         11.5155    -121.165E-03         11.5141    -133.443E-03
           18348         11.5082    -120.714E-03         11.5068    -133.231E-03
           18349         11.5011    -117.523E-03         11.4997    -137.109E-03
           18350         11.5080    -120.830E-03         11.5066    -133.034E-03
           18385         11.3990    -134.758E-03         11.3974    -137.955E-03
           18389         11.4107    -134.469E-03         11.4091    -138.089E-03
           18390         11.4015    -133.401E-03         11.4000    -131.744E-03
           18530         11.4255    -132.277E-03         11.4240    -130.825E-03
           18531         11.4237    -133.326E-03         11.4221    -136.114E-03
           18532         11.4168    -132.561E-03         11.4153    -131.066E-03
           18533         11.4265    -133.410E-03         11.4249    -136.560E-03
           18534         11.4186    -133.665E-03         11.4170    -136.886E-03
           18535         11.4073    -133.922E-03         11.4057    -136.765E-03
           18536         11.4091    -132.848E-03         11.4076    -131.317E-03
           18537         11.4330    -131.526E-03         11.4315    -128.233E-03
           18538         11.4303    -133.423E-03         11.4287    -136.978E-03
           18539         11.4338    -133.522E-03         11.4322    -137.385E-03
           18541         11.5364    -128.873E-03         11.5349    -132.869E-03
           18542         11.5467    -127.287E-03         11.5453    -132.476E-03
           18543         11.5459    -128.450E-03         11.5445    -132.934E-03
           18544         11.5461    -129.387E-03         11.5446    -133.280E-03
           18545         11.5450    -128.723E-03         11.5435    -133.306E-03
           18546         11.5469    -128.264E-03         11.5455    -132.867E-03
           18553         11.5467    -123.716E-03         11.5453    -130.560E-03
           18554         11.5470    -125.246E-03         11.5456    -131.428E-03
           18555         11.5463    -123.805E-03         11.5449    -130.538E-03
           18558         11.5031    -122.099E-03         11.5017    -130.578E-03
           18559         11.5076    -126.378E-03         11.5062    -124.629E-03
           18560         11.5033    -125.742E-03         11.5019    -124.169E-03
           18561         11.5080    -123.333E-03         11.5066    -129.418E-03
           18665         11.4424    -116.158E-03         11.4411    -131.889E-03
           18666         11.4425    -116.448E-03         11.4411    -131.396E-03
           18667         11.4473    -116.605E-03         11.4459    -131.831E-03
           18668         11.4447    -118.454E-03         11.4434    -127.446E-03
           18669         11.4394    -118.011E-03         11.4381    -127.491E-03
           18691         11.4394    -120.094E-03         11.4381    -123.142E-03
           18692         11.4371    -118.005E-03         11.4357    -127.089E-03
           18782         11.5201    -123.968E-03         11.5187    -130.066E-03
           18783         11.5141    -121.820E-03         11.5126    -132.455E-03
           18784         11.5144    -123.649E-03         11.5130    -129.785E-03
           18785         11.5198    -125.858E-03         11.5184    -127.336E-03
           18788         11.5151    -125.741E-03         11.5137    -126.516E-03
           18789         11.5078    -125.151E-03         11.5064    -126.561E-03
           18790         11.5154    -122.031E-03         11.5140    -132.414E-03
           18791         11.5122    -123.667E-03         11.5108    -129.396E-03
           18827         11.4577    -119.397E-03         11.4564    -128.294E-03
           18828         11.4577    -119.210E-03         11.4564    -128.629E-03
           18829         11.4568    -120.465E-03         11.4554    -126.330E-03
           18830         11.4536    -118.965E-03         11.4523    -128.385E-03
           18831         11.4568    -120.631E-03         11.4555    -126.004E-03
           18832         11.4557    -116.592E-03         11.4543    -132.839E-03
           18833         11.4573    -116.886E-03         11.4559    -132.587E-03
           18834         11.4570    -120.864E-03         11.4557    -125.541E-03
           18835         11.4545    -120.557E-03         11.4531    -125.704E-03
           18836         11.4565    -118.404E-03         11.4552    -129.830E-03
           18837         11.4555    -115.989E-03         11.4541    -133.960E-03
           18838         11.4505    -117.700E-03         11.4491    -130.104E-03
           18839         11.4547    -117.823E-03         11.4533    -130.554E-03
           18840         11.4525    -115.339E-03         11.4511    -134.559E-03
           18913         11.4975    -125.076E-03         11.4961    -123.792E-03
           18914         11.5002    -125.074E-03         11.4989    -124.824E-03
           18915         11.4922    -124.533E-03         11.4908    -123.476E-03
           18987         11.3369    -134.135E-03         11.3354    -124.681E-03
           18988         11.3393    -137.154E-03         11.3377    -138.355E-03
           18989         11.3320    -134.381E-03         11.3305    -125.022E-03
           18990         11.3467    -133.849E-03         11.3452    -124.984E-03
           19074         11.3992    -131.886E-03         11.3977    -124.301E-03
           19076         11.3858    -132.318E-03         11.3844    -124.317E-03
           19078         11.3985    -132.054E-03         11.3970    -125.107E-03
           19100         11.4484    -129.429E-03         11.4470    -121.583E-03
           19102         11.4465    -132.273E-03         11.4450    -132.641E-03
           19103         11.4446    -134.359E-03         11.4429    -140.416E-03
           19104         11.4475    -129.605E-03         11.4461    -122.088E-03
           19105         11.4499    -132.721E-03         11.4483    -135.195E-03
           19108         11.4444    -134.116E-03         11.4428    -139.972E-03
           19109         11.4551    -133.609E-03         11.4534    -139.685E-03
           19110         11.3858    -133.451E-03         11.3843    -130.763E-03
           19111         11.3837    -134.593E-03         11.3820    -136.523E-03
           19112         11.3782    -133.763E-03         11.3766    -130.996E-03
           19113         11.3832    -132.143E-03         11.3817    -123.105E-03
           19114         11.3908    -131.868E-03         11.3894    -122.892E-03
           19115         11.3751    -134.666E-03         11.3735    -135.768E-03
           19116         11.3816    -133.510E-03         11.3801    -130.402E-03
           19117         11.3722    -132.846E-03         11.3707    -124.794E-03
           19118         11.3842    -132.434E-03         11.3828    -124.667E-03
           19119         11.3830    -131.569E-03         11.3816    -119.525E-03
           19121         11.3948    -133.989E-03         11.3932    -135.574E-03
           19122         11.3935    -133.138E-03         11.3920    -130.467E-03
           19123         11.3962    -132.071E-03         11.3947    -124.786E-03
           19124         11.3845    -131.052E-03         11.3831    -116.937E-03
           19127         11.3976    -131.563E-03         11.3962    -122.230E-03
           19309         11.4975    -118.863E-03         11.4961    -134.713E-03
           19310         11.4929    -121.784E-03         11.4915    -129.758E-03
           19311         11.4903    -118.484E-03         11.4889    -134.430E-03
           19312         11.4969    -123.253E-03         11.4955    -128.077E-03
           19313         11.5041    -123.716E-03         11.5027    -128.361E-03
           19314         11.5015    -120.298E-03         11.5001    -133.044E-03
           19315         11.5013    -120.416E-03         11.4999    -132.843E-03
           19316         11.4928    -119.862E-03         11.4915    -132.620E-03
           19317         11.4925    -117.036E-03         11.4911    -136.880E-03
           19318         11.4889    -118.437E-03         11.4875    -134.311E-03
           19319         11.4973    -118.971E-03         11.4959    -134.522E-03
           19320         11.4976    -121.831E-03         11.4962    -130.285E-03
           19322         11.4895    -118.570E-03         11.4881    -134.201E-03
           19323         11.4931    -117.133E-03         11.4916    -136.795E-03
           19324         11.4889    -121.265E-03         11.4875    -129.970E-03
           19325         11.4882    -122.652E-03         11.4868    -127.754E-03
           19326         11.4928    -122.721E-03         11.4914    -128.283E-03
           19333         11.4841    -119.328E-03         11.4827    -132.321E-03
           19360         11.4847    -119.451E-03         11.4833    -132.214E-03
           19361         11.4888    -119.969E-03         11.4874    -131.984E-03
           19362         11.4801    -119.445E-03         11.4787    -131.633E-03
           19363         11.4794    -122.041E-03         11.4781    -127.400E-03
           19430         11.3664    -132.060E-03         11.3651    -119.492E-03
           19450         11.3347    -134.518E-03         11.3332    -126.545E-03
           19451         11.3384    -134.231E-03         11.3369    -125.750E-03
           19452         11.3242    -132.876E-03         11.3228    -116.298E-03
           19454         11.3268    -132.837E-03         11.3255    -116.250E-03
           19523         11.3342    -136.335E-03         11.3325    -136.181E-03
           19524         11.3198    -135.013E-03         11.3183    -126.263E-03
           19525         11.3233    -135.012E-03         11.3218    -126.861E-03
           19526         11.3376    -136.423E-03         11.3359    -136.732E-03
           19527         11.3227    -136.913E-03         11.3211    -136.490E-03
           19535         11.5275    -125.557E-03         11.5261    -125.292E-03
           19617         11.4059    -132.227E-03         11.4044    -126.676E-03
           19624         11.3520    -136.738E-03         11.3503    -138.424E-03
           19625         11.3471    -137.095E-03         11.3454    -138.779E-03
           19626         11.3208    -135.973E-03         11.3192    -129.911E-03
           19627         11.3135    -136.152E-03         11.3119    -129.645E-03
           19628         11.3113    -138.752E-03         11.3096    -139.848E-03
           19629         11.3140    -138.539E-03         11.3123    -139.504E-03
           19630         11.3213    -138.399E-03         11.3196    -139.777E-03
           19631         11.3234    -135.795E-03         11.3219    -129.569E-03
           19675         11.5258    -128.340E-03         11.5243    -131.438E-03
           19761         11.5191    -124.229E-03         11.5177    -129.124E-03
           19807         11.3057    -139.023E-03         11.3040    -140.113E-03
           19808         11.2984    -139.176E-03         11.2967    -139.840E-03
           19809         11.2983    -136.757E-03         11.2967    -129.939E-03
           19810         11.3056    -136.569E-03         11.3040    -130.205E-03
           19811         11.2927    -137.000E-03         11.2911    -130.196E-03
           19828         11.5126    -129.477E-03         11.5111    -132.276E-03
           19829         11.5139    -132.407E-03         11.5123    -140.452E-03
           19903         11.5053    -132.013E-03         11.5037    -139.466E-03
           19904         11.5078    -132.319E-03         11.5062    -140.029E-03
