********************************************************************************
Field Output Report, written Wed Nov  4 12:01:04 2020

Source 1
---------

   ODB: C:/Users/s159261/OneDrive - TU Eindhoven/Documents/Graduation/RotationalRobot/80kPaNoInt.odb
   Step: Pressure-Load
   Frame: Increment     11: Step Time =    1.000

Loc 1 : Nodal values from source 1

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLANARROBOT

      Node Label     U.Magnitude            U.U1            U.U2            U.U3
                          @Loc 1          @Loc 1          @Loc 1          @Loc 1
---------------------------------------------------------------------------------
           16237     87.1787E-06     37.7982E-06     10.3009E-06    -77.8801E-06
           16238     170.067E-06     78.8544E-06     36.6017E-06    -146.168E-06
           16240     11.8255E-06    -1.48423E-06     1.95848E-06     11.5673E-06
           16241     3.12041E-06    -1.18338E-06     467.763E-09     2.84917E-06
           16242     4.37952E-06     55.3719E-09    -262.776E-09    -4.37128E-06
           16243     11.8412E-06     1.59381E-06     5.02368E-06    -10.6036E-06
           16244     1.57368E-06    -154.248E-09     4.20572E-09    -1.56610E-06
           16245     33.2862E-06    -12.5915E-06     12.1976E-06     28.2956E-06
           16246     54.2134E-06    -8.83719E-06     21.4175E-06     49.0131E-06
           16247     34.6091E-06    -6.38698E-06     13.5416E-06     31.2029E-06
           16253              0.    -97.6116E-42    -30.7375E-42             -0.
           16254     11.1308E-06    -1.25035E-06     809.611E-09     11.0307E-06
           16256     44.4934E-06     22.6768E-06     3.11018E-06    -38.1543E-06
           16257     21.2134E-06     13.0637E-06     325.225E-09    -16.7105E-06
           16258     28.8636E-06     16.4120E-06     6.21387E-06    -22.9159E-06
           16259     10.8581E-06     6.34826E-06    -268.834E-09    -8.80492E-06
           16260     27.8169E-06     13.4234E-06     2.10024E-06    -24.2731E-06
           16261     12.5908E-06     6.84894E-06    -418.539E-09    -10.5567E-06
           16262     8.68895E-06     5.99475E-06     176.232E-09    -6.28728E-06
           16263     21.4083E-06     12.1190E-06     3.04389E-06    -17.3833E-06
           16264              0.     601.545E-42    -458.218E-42             -0.
           16265     32.1058E-06     22.0083E-06     4.60325E-06    -22.9178E-06
           16266     44.5348E-06     28.8350E-06     1.86906E-06    -33.8880E-06
           16267     48.3014E-06     28.0627E-06     10.5725E-06    -37.8647E-06
           16268     10.7676E-06     7.23887E-06    -124.306E-09    -7.97027E-06
           16269     11.8459E-06     8.63204E-06     73.6182E-09    -8.11221E-06
           16270     17.9693E-06     13.0950E-06     1.82061E-06    -12.1697E-06
           16271              0.     159.514E-42    -121.508E-42             -0.
           16272     23.7109E-06     17.1678E-06     5.26105E-06    -15.4853E-06
           16273     20.5553E-06     16.2983E-06     4.60342E-06    -11.6488E-06
           16274     25.8580E-06     19.9067E-06     4.28275E-06    -15.9379E-06
           16275     19.1968E-06     14.6122E-06     5.60817E-06    -11.1154E-06
           16276     16.9470E-06     13.9069E-06     4.96744E-06    -8.31414E-06
           16277     23.8431E-06     18.0810E-06     9.37509E-06    -12.3968E-06
           16288     18.8380E-06    -13.1927E-06     2.59123E-06     13.1951E-06
           16289     9.85130E-06    -7.60444E-06     655.900E-09     6.22819E-06
           16290     5.93276E-06    -4.67390E-06     237.465E-09     3.64636E-06
           16291              0.    -109.779E-42    -101.258E-42              0.
           16292     7.67334E-06    -5.35174E-06     374.105E-09     5.48627E-06
           16293     12.9829E-06    -9.08491E-06     1.09853E-06     9.20937E-06
           16294     9.58494E-06    -6.03117E-06     399.506E-09     7.43884E-06
           16295     35.8939E-06    -23.1196E-06     8.72416E-06     26.0335E-06
           16296     54.9763E-06    -26.6356E-06     13.5215E-06     46.1531E-06
           16297     56.1936E-06    -31.8001E-06     18.1653E-06     42.6204E-06
           16298     25.9272E-06    -19.1160E-06     5.09457E-06     16.7583E-06
           16299     31.9626E-06    -23.8205E-06     6.85733E-06     20.1784E-06
           16300     40.5809E-06    -27.3070E-06     11.4454E-06     27.7515E-06
           16301              0.    -97.5738E-42    -73.5766E-42              0.
           16302              0.    -95.6036E-42    -115.079E-42              0.
           16303     63.8488E-06     49.8940E-06     6.81826E-06    -39.2525E-06
           16304     86.7605E-06     72.5461E-06     15.1619E-06    -45.1061E-06
           16305     88.3227E-06     69.4651E-06     15.9523E-06    -52.1635E-06
           16306     85.0933E-06     72.6734E-06     12.3137E-06    -42.5185E-06
           16307     67.3268E-06     53.8856E-06     10.1907E-06    -39.0563E-06
           16308     66.8284E-06     57.0771E-06     9.51460E-06    -33.4322E-06
           16309     133.739E-06     103.993E-06     29.7365E-06    -78.6598E-06
           16310     136.331E-06     98.0131E-06     30.8498E-06    -89.5980E-06
           16311     136.710E-06     104.641E-06     35.5058E-06    -80.4943E-06
           16312     83.1290E-06     63.1578E-06     10.9173E-06    -52.9370E-06
           16313     85.0774E-06     59.1154E-06     8.86687E-06    -60.5386E-06
           16314     27.2936E-06     18.5688E-06     1.56107E-06    -19.9425E-06
           16315     24.7657E-06     15.3439E-06     821.620E-09    -19.4224E-06
           16316     66.3318E-06     44.4917E-06     6.65656E-06    -48.7451E-06
           16317     31.9363E-06     20.1866E-06     1.85106E-06    -24.6779E-06
           16318     35.1201E-06     25.0581E-06     2.04436E-06    -24.5220E-06
           16319              0.     500.039E-42    -393.838E-42             -0.
           16320     37.6865E-06     28.1763E-06     2.75544E-06    -24.8752E-06
           16321     24.3381E-06     19.5352E-06     1.18879E-06    -14.4675E-06
           16322     74.5089E-06     51.2403E-06     10.0032E-06    -53.1596E-06
           16323     75.5130E-06     57.3745E-06     8.90000E-06    -48.2822E-06
           16324     33.2248E-06     29.4500E-06     2.12168E-06    -15.2342E-06
           16325     40.9534E-06     27.0848E-06     2.81186E-06    -30.5891E-06
           16326     41.6524E-06    -40.5935E-06     4.43593E-06     8.21063E-06
           16332              0.    -722.266E-42    -249.028E-42             -0.
           16333     37.2898E-06    -35.3101E-06     3.60174E-06    -11.4347E-06
           16334     26.2831E-06    -26.2282E-06     1.11447E-06    -1.28245E-06
           16335              0.    -3.89570E-39    -1.21988E-39              0.
           16336     24.4069E-06    -24.2431E-06     1.56798E-06    -2.34776E-06
           16337     46.5724E-06    -45.7405E-06     5.57298E-06    -6.76316E-06
           16338     40.8399E-06    -40.6285E-06     3.46915E-06    -2.27807E-06
           16339     72.5578E-06    -64.4405E-06     11.3707E-06    -31.3491E-06
           16340     82.6370E-06    -77.3767E-06     13.7607E-06    -25.5413E-06
           16341     45.0078E-06    -42.7734E-06     5.44631E-06    -12.9023E-06
           16342     53.9121E-06    -53.3732E-06     6.64795E-06    -3.69063E-06
           16343     61.8190E-06    -59.3711E-06     8.40622E-06    -15.0333E-06
           16344     61.3918E-06    -59.8344E-06     9.62359E-06    -9.80753E-06
           16345     61.6405E-06    -60.5915E-06     10.6793E-06    -3.76355E-06
           16346     235.141E-06     88.8187E-06    -33.0908E-06    -215.192E-06
           16347     251.213E-06     114.975E-06     36.4533E-06    -220.363E-06
           16348     122.878E-06     67.9663E-06     4.29231E-06    -102.280E-06
           16349              0.     8.81590E-39     11.3390E-39             -0.
           16350     108.696E-06     53.3528E-06     4.24265E-06    -94.6062E-06
           16351     189.635E-06     54.5248E-06    -18.4085E-06    -180.692E-06
           16352     66.1282E-06     38.6067E-06    -11.6910E-06    -52.4002E-06
           16353     67.2578E-06     31.7117E-06    -8.62066E-06    -58.6827E-06
           16354              0.     1.20870E-39    -1.38030E-39             -0.
           16355     136.035E-06     55.1084E-06    -26.3210E-06    -121.555E-06
           16356     172.695E-06     88.2318E-06    -49.1523E-06    -140.081E-06
           16357     83.5846E-06     69.1129E-06    -17.9828E-06    -43.4327E-06
           16358     84.6347E-06     59.8226E-06    -17.9571E-06    -57.1124E-06
           16359     161.152E-06     98.8085E-06    -43.6924E-06    -119.573E-06
           16360     165.270E-06     124.431E-06    -50.5372E-06    -96.3170E-06
           16361     45.1781E-06     42.9912E-06    -7.84093E-06    -11.4602E-06
           16362     50.9135E-06     45.2911E-06    -6.33751E-06    -22.3770E-06
           16363              0.     4.77553E-39     1.74923E-39             -0.
           16364              0.     4.05644E-39    -2.27352E-39             -0.
           16365              0.     5.18864E-39     4.35705E-39             -0.
           16366     150.379E-06     124.781E-06    -49.1668E-06    -68.0164E-06
           16367     251.463E-06     210.806E-06    -87.9203E-06    -105.187E-06
           16368     252.161E-06     169.160E-06    -98.0712E-06    -159.223E-06
           16369     160.353E-06     124.101E-06    -49.7124E-06    -88.5485E-06
           16370     77.0193E-06     72.1803E-06     11.0742E-06    -24.4814E-06
           16371     88.3593E-06     81.7955E-06     15.8984E-06    -29.3956E-06
           16372     72.2866E-06     66.2728E-06     12.7184E-06    -25.9136E-06
           16373     81.8100E-06     70.4594E-06     13.6473E-06    -39.2696E-06
           16374     37.5761E-06     32.0726E-06     2.59114E-06    -19.4061E-06
           16375     51.2131E-06     45.8325E-06     6.39722E-06    -21.9372E-06
           16376              0.     1.60761E-39    -451.794E-42             -0.
           16377     31.6699E-06     28.8633E-06     2.25463E-06    -12.8377E-06
           16378     49.9051E-06     46.1392E-06     6.21976E-06    -17.9725E-06
           16379     21.1200E-06     18.2607E-06     794.100E-09    -10.5816E-06
           16380              0.     836.232E-42    -474.000E-42             -0.
           16381     32.8272E-06     24.8939E-06     2.35005E-06    -21.2696E-06
           16382     29.1711E-06     24.2318E-06     1.97149E-06    -16.1210E-06
           16383     24.5370E-06     21.7987E-06     1.97006E-06    -11.0905E-06
           16384     37.6162E-06     33.9880E-06     3.87925E-06    -15.6445E-06
           16385              0.     134.421E-42    -43.3071E-42             -0.
           16386     75.8121E-06     27.5995E-06     8.01801E-06    -70.1531E-06
           16387     200.721E-06     67.1586E-06     48.5700E-06    -182.810E-06
           16388     14.6424E-06     6.57030E-06     36.1510E-09    -13.0855E-06
           16389     14.9034E-06     5.96712E-06    -41.1904E-09    -13.6566E-06
           16390     24.3706E-06     8.23621E-06     1.14859E-06    -22.9078E-06
           16391              0.     306.533E-42    -522.610E-42             -0.
           16392     43.9748E-06     17.9994E-06     2.19301E-06    -40.0624E-06
           16393     37.3436E-06     11.7606E-06     2.04825E-06    -35.3841E-06
           16413     12.6891E-06    -1.09944E-06    -1.18354E-06    -12.5858E-06
           16414     16.4969E-06     600.610E-09    -1.09483E-06    -16.4496E-06
           16415     15.5536E-06    -1.24441E-06    -2.15555E-06    -15.3532E-06
           16416     13.8533E-06    -978.863E-09    -2.15232E-06    -13.6500E-06
           16417     11.2843E-06    -2.26807E-06    -1.47356E-06    -10.9554E-06
           16418     11.5936E-06    -1.24151E-06    -1.56467E-06    -11.4202E-06
           16419     9.58455E-06    -1.05677E-06    -431.140E-09    -9.51636E-06
           16420     14.5022E-06    -210.744E-09    -452.753E-09    -14.4936E-06
           16421     13.3913E-06    -949.888E-09     880.707E-09    -13.3285E-06
           16422     6.17861E-06    -1.22657E-06    -371.493E-09    -6.04423E-06
           16423     12.5268E-06    -3.58346E-06    -1.41441E-06    -11.9197E-06
           16424     16.1447E-06    -4.24345E-06    -2.75545E-06    -15.3314E-06
           16425     17.5526E-06    -4.83692E-06    -974.578E-09    -16.8448E-06
           16426     8.40120E-06    -1.67491E-06    -227.075E-09    -8.22942E-06
           16427              0.    -140.169E-42     80.6699E-42             -0.
           16434     19.9426E-06    -19.9236E-06     553.305E-09     671.141E-09
           16435     13.7443E-06    -13.7266E-06    -697.146E-09    -28.6633E-09
           16436     15.4718E-06    -15.2937E-06    -455.167E-09    -2.29616E-06
           16437     17.1166E-06    -17.0310E-06    -1.37903E-06     1.01088E-06
           16438     23.0490E-06    -22.9873E-06    -836.798E-09     1.46284E-06
           16439     4.77639E-06    -4.75369E-06    -388.247E-09     256.094E-09
           16440     5.99722E-06    -5.89593E-06    -109.385E-09    -1.09214E-06
           16441     9.14356E-06    -9.14309E-06     27.7821E-09    -88.7870E-09
           16442     7.02657E-06    -6.94054E-06    -129.416E-09     1.08855E-06
           16443              0.    -693.564E-42     93.3167E-42              0.
           16444     17.7408E-06    -17.4638E-06    -2.99380E-06     887.893E-09
           16445     9.67045E-06    -9.01175E-06    -964.086E-09    -3.37291E-06
           16446     9.75032E-06    -9.69891E-06    -745.468E-09    -666.338E-09
           16447     6.57943E-06    -6.49356E-06    -1.01405E-06     306.966E-09
           16448     20.1773E-06    -17.6386E-06    -3.69989E-06     9.07273E-06
           16449              0.    -1.59401E-39     392.223E-42              0.
           16450     22.4197E-06    -15.3004E-06    -6.24917E-06     15.1488E-06
           16451     12.7604E-06    -11.1969E-06    -1.54820E-06     5.92102E-06
           16452     2.51858E-06     2.22404E-06     268.334E-09    -1.15104E-06
           16453              0.    -24.2551E-42    -974.602E-42             -0.
           16454     10.5600E-06     1.04307E-06    -420.281E-09    -10.5000E-06
           16455              0.     56.5200E-42    -1.11961E-39             -0.
           16456     3.24272E-06    -1.58342E-06    -440.721E-09    -2.79531E-06
           16457              0.    -27.7835E-42    -203.993E-42             -0.
           16458     21.8650E-06    -6.27201E-06     5.04615E-06    -20.3292E-06
           16459     20.4033E-06     1.73197E-06     5.18772E-06    -19.6566E-06
           16460     15.9635E-06     3.07385E-06     3.10274E-06    -15.3544E-06
           16461     5.30133E-06    -88.3802E-09     4.73908E-06    -2.37432E-06
           16462     16.8345E-06    -3.56900E-06     14.0423E-06    -8.57185E-06
           16493     7.05639E-06    -390.665E-09     6.02961E-06     3.64470E-06
           16494              0.    -50.7368E-42    -178.820E-42              0.
           16495     11.1045E-06     5.34119E-06     6.62857E-06     7.13040E-06
           16496     7.93383E-06     5.50107E-06     5.54745E-06     1.38194E-06
           16497              0.    -10.1146E-42    -295.289E-42             -0.
           16498     20.6876E-06    -3.52046E-06     12.2852E-06     16.2683E-06
           16499     14.6644E-06    -3.22557E-06     13.3079E-06     5.24777E-06
           16500              0.     6.60432E-42    -57.1716E-42             -0.
           16501              0.     22.0733E-42     30.4881E-42             -0.
           16502              0.     306.189E-42    -216.387E-42              0.
           16503              0.     25.4448E-42    -38.4741E-42             -0.
           16504              0.     274.950E-42    -330.063E-42             -0.
           16505     6.61398E-06     5.40458E-06     456.023E-09    -3.78514E-06
           16506     17.6240E-06     14.2787E-06    -607.195E-09    -10.3127E-06
           16507     12.4877E-06     10.7219E-06     685.383E-09    -6.36505E-06
           16508     24.1240E-06     19.8013E-06     635.227E-09    -13.7650E-06
           16509     20.6597E-06     15.9772E-06    -4.52605E-06    -12.2910E-06
           16510     20.2858E-06     15.7202E-06    -461.860E-09    -12.8131E-06
           16511     26.3220E-06     20.6242E-06    -2.78616E-06    -16.1161E-06
           16512     17.3654E-06     13.1754E-06     5.79551E-06    -9.71477E-06
           16513     18.5551E-06     14.3872E-06     10.2804E-06    -5.62253E-06
           16514     26.8317E-06     17.0164E-06     11.2229E-06    -17.4478E-06
           16515     25.9327E-06     16.5365E-06     12.2417E-06    -15.7857E-06
           16516     31.0378E-06     25.0443E-06    -484.938E-09    -18.3273E-06
           16517     30.4932E-06     22.8104E-06    -3.94788E-06    -19.8478E-06
           16520     10.3768E-06     7.82947E-06    -714.430E-09    -6.77254E-06
           16521              0.     201.393E-42    -11.6336E-42              0.
           16522              0.     394.813E-42    -465.113E-42             -0.
           16523     11.4088E-06     8.42500E-06     34.8103E-09    -7.69286E-06
           16524              0.     323.470E-42    -190.495E-42             -0.
           16525     27.8828E-06     19.6872E-06     1.83916E-06    -19.6592E-06
           16526     13.4786E-06     9.66133E-06    -214.703E-09    -9.39603E-06
           16527     12.7207E-06     9.19235E-06     17.1656E-09    -8.79295E-06
           16528     29.3198E-06     20.9756E-06     1.80985E-06    -20.4059E-06
           16529              0.     352.473E-42    -336.777E-42             -0.
           16530              0.     35.8032E-42     198.759E-42              0.
           16531              0.     809.799E-42    -905.174E-42             -0.
           16539     113.747E-06    -84.5609E-06     25.5905E-06     71.6440E-06
           16540     203.996E-06    -84.1712E-06     116.858E-06     144.478E-06
           16541     12.1239E-06    -8.29871E-06    -2.05974E-06     8.59525E-06
           16542     42.1582E-06    -26.5041E-06    -5.05929E-06     32.3921E-06
           16543     19.3925E-06    -14.7832E-06    -485.449E-09     12.5416E-06
           16544     38.7663E-06    -28.9004E-06    -895.825E-09     25.8223E-06
           16545              0.    -2.22653E-39     358.725E-42              0.
           16552     21.7236E-06     1.76457E-06    -3.92421E-06     21.2932E-06
           16553     78.8173E-06    -31.7112E-06    -8.30989E-06     71.6765E-06
           16554     28.6010E-06    -16.8974E-06    -5.16832E-06     22.4896E-06
           16555     55.7095E-06    -16.9680E-06    -10.2715E-06     52.0590E-06
           16556     18.3651E-06     1.20638E-06    -4.08987E-06     17.8633E-06
           16557     50.8302E-06     1.90883E-06    -11.3794E-06     49.5033E-06
           16558     46.8109E-06    -37.9139E-06     1.17511E-06     27.4302E-06
           16559              0.    -1.49570E-39     173.765E-42              0.
           16560     109.162E-06    -5.78911E-06    -6.67157E-06     108.804E-06
           16561     241.938E-06    -90.5229E-06     30.5235E-06     222.279E-06
           16562     341.385E-06    -42.9998E-06     29.0563E-06     337.418E-06
           16563     109.453E-06    -35.5064E-06    -3.58296E-06     103.472E-06
           16596     443.894E-06     29.1895E-06     273.449E-06     348.448E-06
           16597     1.34087E-03     233.485E-06     1.16590E-03     619.758E-06
           16598     685.390E-06     298.232E-06     486.253E-06     379.968E-06
           16599     731.853E-06     207.633E-06     508.950E-06     483.185E-06
           16606     198.361E-06     66.6082E-06     110.761E-06     150.474E-06
           16607     239.249E-06     50.6455E-06     125.271E-06     197.439E-06
           16608     22.3910E-06     20.4938E-06    -3.30726E-06     8.39204E-06
           16609     81.2222E-06     80.2575E-06    -12.4798E-06    -162.874E-09
           16610     79.8198E-06     77.5261E-06    -18.5798E-06     3.96183E-06
           16611     155.295E-06     143.572E-06    -59.1770E-06     1.26176E-06
           16612     51.7053E-06     37.5308E-06    -8.95262E-06     34.4199E-06
           16613     102.270E-06     75.4164E-06    -29.6117E-06     62.4074E-06
           16615              0.    -1.38879E-39    -348.024E-42              0.
           16616     245.191E-06     231.994E-06     15.3941E-06     77.8470E-06
           16617     60.9313E-06     58.8702E-06    -900.907E-09     15.6877E-06
           16618              0.     11.0777E-39     7.57773E-39             -0.
           16619     44.3872E-06     43.8964E-06    -3.43872E-06     5.61316E-06
           16620     158.394E-06     155.907E-06    -23.7970E-06     14.6694E-06
           16621              0.     3.95952E-39     1.40760E-39              0.
           16622              0.     1.36945E-39     362.114E-42              0.
           16623              0.    -1.14249E-39     203.561E-42              0.
           16624     299.187E-06     224.400E-06    -22.4365E-06     196.606E-06
           16711     23.3798E-06     21.2301E-06     1.45871E-06    -9.68350E-06
           16712              0.     1.41930E-39    -1.11634E-39             -0.
           16713     6.19508E-06     5.89806E-06     69.4760E-09    -1.89398E-06
           16714     7.18393E-06     6.60620E-06     350.007E-09    -2.80079E-06
           16715              0.     481.782E-42    -204.796E-42             -0.
           16716     6.52177E-06     5.88736E-06     428.954E-09    -2.77281E-06
           16717     6.23614E-06     5.27705E-06     327.053E-09    -3.30684E-06
           16718              0.     491.126E-42    -227.093E-42             -0.
           16719     11.2867E-06     9.84752E-06     1.21027E-06    -5.38057E-06
           16720     17.3887E-06     13.9180E-06     1.45335E-06    -10.3220E-06
           16721     14.9797E-06     11.7640E-06     364.391E-09    -9.26647E-06
           16722     7.18346E-06     5.94981E-06     158.282E-09    -4.02204E-06
           16723     22.4963E-06     16.9356E-06     4.64648E-06    -14.0599E-06
           16724     51.0394E-06     44.8671E-06     5.69716E-06    -23.6540E-06
           16725     47.6989E-06     44.7637E-06     6.07226E-06    -15.3143E-06
           16726     37.4759E-06     34.8731E-06     5.48228E-06    -12.5799E-06
           16727     10.4750E-06     9.68548E-06     268.214E-09    -3.98051E-06
           16728     5.72634E-06     4.89107E-06     218.485E-09    -2.96996E-06
           16729     4.03555E-06     3.39898E-06     273.614E-09    -2.15818E-06
           16730              0.     273.829E-42    -82.0446E-42             -0.
           16731     8.61812E-06     7.73285E-06     961.945E-09    -3.68100E-06
           16732     13.4752E-06     11.5015E-06     2.07790E-06    -6.70659E-06
           16733     12.4040E-06     11.2934E-06     1.93284E-06    -4.75230E-06
           16734     7.96716E-06     7.40766E-06    -363.877E-09    -2.91027E-06
           16735     5.14286E-06     4.80079E-06     231.415E-09    -1.82971E-06
           16736     12.2103E-06     10.4542E-06    -3.71844E-06    -5.09648E-06
           16737     13.7215E-06     12.9736E-06     290.970E-09    -4.45893E-06
           16738     11.1052E-06     8.63960E-06     840.006E-09     6.92656E-06
           16739     8.64814E-06     6.53157E-06     512.966E-09     5.64498E-06
           16740              0.     344.487E-42    -178.024E-42              0.
           16741     35.2565E-06     27.9539E-06     10.1253E-06     18.9493E-06
           16742     19.4882E-06     16.4506E-06     4.43151E-06     9.46217E-06
           16743     23.4249E-06     20.0133E-06     7.13198E-06     9.86552E-06
           16744     11.9687E-06     11.5442E-06     1.87896E-06     2.53977E-06
           16745     22.1394E-06     20.3877E-06     5.09603E-06     6.96617E-06
           16746     19.7033E-06     18.4721E-06     3.71306E-06     5.76327E-06
           16747     13.1907E-06     9.70176E-06     583.310E-09     8.91800E-06
           16748     12.7598E-06     9.52397E-06     391.090E-09     8.48250E-06
           16749     14.5689E-06     9.91655E-06     590.463E-09     10.6568E-06
           16750     14.0877E-06     10.0729E-06     889.287E-09     9.80865E-06
           16751              0.     423.280E-42    -280.780E-42              0.
           16752     16.6683E-06     15.7377E-06     2.64031E-06     4.81524E-06
           16753     9.64206E-06     7.79780E-06     882.095E-09     5.60227E-06
           16754              0.     594.010E-42    -658.715E-42              0.
           16755     8.72477E-06     6.90548E-06     594.502E-09     5.29930E-06
           16756              0.     314.882E-42    -108.134E-42              0.
           16757     38.2451E-06    -22.1341E-06     3.68521E-06    -30.9708E-06
           16758     14.4982E-06    -6.14983E-06    -136.828E-09    -13.1286E-06
           16759     8.63421E-06    -4.03957E-06    -466.954E-09    -7.61665E-06
           16760              0.    -279.556E-42    -499.880E-42             -0.
           16819     27.7874E-06    -22.5137E-06     5.73029E-06     15.2460E-06
           16820     47.2341E-06    -34.9796E-06     13.9656E-06     28.5035E-06
           16824     28.1084E-06    -10.0415E-06     1.90892E-06     26.1841E-06
           16825     49.7238E-06    -19.6468E-06     5.58195E-06     45.3354E-06
           16826              0.    -279.322E-42    -135.681E-42              0.
           16827     20.0810E-06    -11.2093E-06     1.36550E-06     16.6053E-06
           16828     16.1729E-06    -10.7792E-06     906.975E-09     12.0228E-06
           16829     12.3727E-06    -8.82662E-06     950.970E-09     8.61806E-06
           16830              0.    -246.969E-42    -91.6015E-42              0.
           16831     10.3268E-06    -8.60892E-06     668.352E-09     5.66412E-06
           16832     11.3871E-06    -9.29541E-06     583.815E-09     6.55132E-06
           16833     4.74236E-06    -4.18403E-06     768.248E-09     2.09612E-06
           16834     16.6146E-06    -13.5693E-06     4.45210E-06     8.49096E-06
           16835     23.5142E-06    -22.9279E-06     4.03710E-06     3.30609E-06
           16836     17.5954E-06    -16.9321E-06     341.389E-09     4.77346E-06
           16837     5.08261E-06    -5.04926E-06    -392.539E-09     428.630E-09
           16838              0.    -1.26278E-39     452.915E-42              0.
           16839     40.6404E-06    -40.5164E-06    -3.13449E-06     483.075E-09
           16840     25.3703E-06    -25.0663E-06     2.16217E-06     3.26459E-06
           16841     22.6478E-06    -22.5757E-06    -528.700E-09    -1.72685E-06
           16842     32.6371E-06    -32.3356E-06     3.06397E-06    -3.19370E-06
           16843     45.7429E-06    -45.7369E-06     738.645E-09    -55.8571E-09
           16849     29.8810E-06    -26.9306E-06     12.7858E-06     2.03470E-06
           16850     31.5245E-06    -27.6081E-06     14.0615E-06    -5.81876E-06
           16851              0.    -1.60200E-39     1.69033E-39             -0.
           16852     6.74402E-06    -6.54493E-06     1.18017E-06    -1.11932E-06
           16853     6.51506E-06    -6.21716E-06     1.76185E-06     829.939E-09
           16854     29.7508E-06    -28.6600E-06     7.73174E-06     1.98332E-06
           16855     31.0501E-06    -30.3938E-06     6.03057E-06    -1.98968E-06
           16856     32.7606E-06    -29.7333E-06     10.4787E-06    -8.90984E-06
           16857     41.1434E-06    -38.5628E-06     6.09485E-06    -12.9823E-06
           16858     14.0612E-06    -13.0346E-06     3.71237E-06    -3.74630E-06
           16859     17.7835E-06    -17.4728E-06     1.46821E-06    -2.96596E-06
           16860     21.1166E-06    -20.5138E-06    -226.414E-09     5.00427E-06
           16861     6.27076E-06    -6.26232E-06    -44.8068E-09     322.188E-09
           16862     29.1514E-06    -27.7053E-06     1.92888E-06     8.86002E-06
           16863     38.4213E-06    -37.7914E-06     6.92255E-06    -293.691E-09
           16864     40.6169E-06    -40.5164E-06     2.71199E-06    -895.436E-09
           16871     25.1888E-06    -8.45663E-06     2.84696E-06     23.5554E-06
           16872     35.5234E-06    -13.5300E-06     4.25654E-06     32.5689E-06
           16873     59.6933E-06    -21.9185E-06     15.3645E-06     53.3555E-06
           16874     40.9152E-06     2.66666E-06     4.46920E-06     40.5828E-06
           16875     28.0573E-06     1.10403E-06     4.73881E-06     27.6322E-06
           16876     13.6796E-06    -2.56427E-06     31.6308E-09     13.4371E-06
           16877     27.8303E-06    -2.90058E-06     2.02636E-06     27.6044E-06
           16878     14.8867E-06    -3.74580E-06     351.708E-09     14.4035E-06
           16879              0.    -339.465E-42    -705.701E-42              0.
           16880     20.0575E-06    -6.10871E-06     1.85465E-06     19.0144E-06
           16881              0.    -141.744E-42    -228.098E-42              0.
           16882     52.5119E-06    -18.1823E-06     14.9517E-06     46.9398E-06
           16883     90.8696E-06    -17.9729E-06     29.5529E-06     84.0290E-06
           16962     5.89230E-06     5.76445E-06     241.748E-09     1.19663E-06
           16963     6.93149E-06     6.86559E-06     690.036E-09    -658.115E-09
           16964     12.5110E-06     12.0368E-06     2.90189E-06     1.79421E-06
           16965     11.8582E-06     11.4269E-06     2.54611E-06     1.88681E-06
           16966     3.86311E-06     3.74547E-06     206.147E-09    -923.330E-09
           16967     12.5826E-06     12.1681E-06     2.55254E-06    -1.93492E-06
           16968     13.4338E-06     12.5413E-06     3.51795E-06    -3.28746E-06
           16969     15.5378E-06     14.4805E-06     5.61566E-06     448.556E-09
           16970     8.17690E-06     8.01041E-06     719.640E-09    -1.47550E-06
           16971     8.88633E-06     8.45177E-06     1.38921E-06    -2.36738E-06
           16972     14.8622E-06     13.9778E-06     2.74789E-06    -4.23729E-06
           16973     3.44337E-06     3.38995E-06     83.0348E-09    -598.435E-09
           16974     5.08709E-06     4.79920E-06     303.625E-09    -1.65952E-06
           16975     9.86717E-06     9.08839E-06     3.01069E-06    -2.38702E-06
           16976     11.8149E-06     10.6272E-06     2.99844E-06     4.20292E-06
           16977              0.     202.986E-42    -207.091E-42              0.
           16978              0.     153.048E-42    -84.7477E-42              0.
           16982     911.898E-06     186.810E-06     421.476E-06     786.777E-06
           16983     944.827E-06     168.930E-06     389.855E-06     843.904E-06
           16984     689.876E-06     220.305E-06     89.4396E-06     647.607E-06
           16985     55.2659E-06     32.6331E-06     23.2657E-06     38.0540E-06
           16986     82.2965E-06     22.4627E-06     23.5318E-06     75.5937E-06
           16987     134.233E-06     87.7546E-06     27.2844E-06     97.8426E-06
           16988     890.535E-06     232.835E-06     594.945E-06     620.388E-06
           16989     604.482E-06     234.033E-06     407.849E-06     379.850E-06
           16990              0.    -2.57986E-39     750.126E-42              0.
           16991     68.2355E-06    -43.4409E-06     10.0300E-06     51.6562E-06
           16997     101.209E-06    -45.0375E-06    -2.29579E-06     90.6067E-06
           16998     24.4683E-06    -5.80337E-06    -5.50620E-06     23.1236E-06
           16999     22.9726E-06     6.47371E-06     425.480E-09     22.0374E-06
           17000     64.2489E-06    -16.7978E-06    -3.88814E-06     61.8921E-06
           17001     53.0669E-06    -45.4271E-06    -1.05409E-06     27.4111E-06
           17002              0.     587.399E-42     282.856E-42             -0.
           17003     29.2749E-06    -10.8726E-06     1.01455E-06     27.1621E-06
