2.52, 0.98953, 0.366192, 0.98953, 0.366192
2.53, 0.989529, 0.366177, 0.989529, 0.366177
2.54, 0.989529, 0.366162, 0.989529, 0.366162
2.55, 0.989529, 0.366149, 0.989529, 0.366149
2.56, 0.989529, 0.366136, 0.989529, 0.366136
2.57, 0.989529, 0.366124, 0.989529, 0.366124
2.58, 0.989529, 0.366112, 0.989529, 0.366112
2.59, 0.989529, 0.366102, 0.989529, 0.366102
2.6, 0.989529, 0.366092, 0.989529, 0.366092
2.61, 0.989529, 0.366082, 0.989529, 0.366082
2.62, 0.989529, 0.366074, 0.989529, 0.366074
2.63, 0.989528, 0.366066, 0.989528, 0.366066
2.64, 0.989528, 0.366058, 0.989528, 0.366058
2.65, 0.989528, 0.366051, 0.989528, 0.366051
2.66, 0.989528, 0.366045, 0.989528, 0.366045
2.67, 0.989528, 0.366039, 0.989528, 0.366039
2.68, 0.989528, 0.366033, 0.989528, 0.366033
2.69, 0.989528, 0.366029, 0.989528, 0.366029
2.7, 0.989528, 0.366024, 0.989528, 0.366024
2.71, 0.989528, 0.36602, 0.989528, 0.36602
2.72, 0.989528, 0.366016, 0.989528, 0.366016
2.73, 0.989528, 0.366013, 0.989528, 0.366013
2.74, 0.989528, 0.36601, 0.989528, 0.36601
2.75, 0.989527, 0.366008, 0.989527, 0.366008
2.76, 0.989527, 0.366005, 0.989527, 0.366006
2.77, 0.989527, 0.366003, 0.989527, 0.366004
2.78, 0.989527, 0.366002, 0.989527, 0.366002
2.79, 0.989527, 0.366, 0.989527, 0.366
2.8, 0.989527, 0.365999, 0.989527, 0.365999
2.81, 0.989527, 0.365998, 0.989527, 0.365998
2.82, 0.989527, 0.365998, 0.989527, 0.365998
2.83, 0.989527, 0.365997, 0.989527, 0.365997
2.84, 0.989527, 0.365997, 0.989527, 0.365997
2.85, 0.989527, 0.365997, 0.989527, 0.365997
2.86, 0.989527, 0.365997, 0.989527, 0.365997
2.87, 0.989527, 0.365997, 0.989527, 0.365997
2.88, 0.989527, 0.365998, 0.989527, 0.365998
2.89, 0.989527, 0.365998, 0.989527, 0.365998
2.9, 0.989527, 0.365999, 0.989527, 0.365999
2.91, 0.989527, 0.366, 0.989527, 0.366
2.92, 0.989527, 0.366001, 0.989527, 0.366001
2.93, 0.989527, 0.366002, 0.989527, 0.366002
2.94, 0.989527, 0.366003, 0.989527, 0.366003
2.95, 0.989527, 0.366004, 0.989527, 0.366004
2.96, 0.989527, 0.366005, 0.989527, 0.366006
2.97, 0.989527, 0.366007, 0.989527, 0.366007
2.98, 0.989527, 0.366008, 0.989527, 0.366009
2.99, 0.989526, 0.36601, 0.989527, 0.36601
3, 0.989526, 0.366012, 0.989526, 0.366012
3.01, 0.989526, 0.366013, 0.989526, 0.366013
3.02, 0.989526, 0.366015, 0.989526, 0.366015
3.03, 0.989526, 0.366017, 0.989526, 0.366016
3.04, 0.989526, 0.366018, 0.989526, 0.366018
3.05, 0.989526, 0.36602, 0.989526, 0.36602
3.06, 0.989526, 0.366022, 0.989526, 0.366022
3.07, 0.989526, 0.366023, 0.989526, 0.366023
3.08, 0.989526, 0.366025, 0.989526, 0.366025
3.09, 0.989526, 0.366027, 0.989526, 0.366027
3.1, 0.989526, 0.366029, 0.989526, 0.366029
