1.88;1021.56;1021.6;1016.18;1016.16;0;0;-0.00187;0.0711764;0.00187;-0.000675055;0.0526278;-0.483079;-2.61332;-0.0585748;-2.60932;-0.0605748;-0.0206;0.1808;1750;3750;6500;6250;-0.458465;0.0169861;-1.87;-0.00187;0.0711764;117.39;115.298;115.71;166.741;118.46;168.471;8;-1;1;0.75;0.0658711;-0.62764;0;0 0 0.0705013
1.92;1021.58;1021.6;1016.19;1016.16;0;0;-0.001768;0.0710571;0.001768;-0.000545116;0.0537337;-0.49265;-2.66663;-0.0581999;-2.66463;-0.0611999;-0.0206;0.1808;1750;3750;6500;6250;-0.459234;0.0152819;-1.87;-0.001768;0.0710571;117.54;115.474;115.86;166.917;118.46;168.471;8;-1;1;0.75;0.0664512;-0.602708;0;0 0 0.070512
1.96;1021.56;1021.6;1016.15;1016.16;0;0;-0.001122;0.0712404;0.001122;-0.000717778;0.0545992;-0.506166;-2.72502;-0.0745717;-2.72102;-0.0735717;-0.0206;0.1808;1750;3750;6500;6250;-0.458052;0.0179013;-1.87;-0.001122;0.0712404;118.49;115.204;116.81;166.647;118.46;168.471;8;-1;1;0.75;0.0645523;-0.661602;0;0 0 0.0705227
2;1021.54;1021.6;1016.15;1016.16;0;0;-0.00120971;0.0712753;0.00120971;-0.000741991;0.0554921;-0.520094;-2.78521;-0.0914185;-2.77921;-0.0904185;-0.0206;0.1808;1750;3750;6500;6250;-0.460276;0.0184016;-1.88;-0.00120971;0.0712753;118.37;115.153;116.681;166.596;118.46;168.471;8;-1;1;0.75;0.0657602;-0.68027;0;0 0 0.0705333
2.04;1021.58;1021.6;1016.15;1016.16;0;0;-0.00148851;0.0707683;0.00148851;-0.000224316;0.0564456;-0.522256;-2.81433;-0.0742537;-2.81233;-0.0732537;-0.0206;0.1808;1750;3750;6500;6250;-0.463573;0.0111574;-1.88;-0.00148851;0.0707683;117.96;115.898;116.271;167.341;118.46;168.471;8;-1;1;0.75;0.0674114;-0.547122;0;0 0 0.070544
2.08;1021.6;1021.6;1016.16;1016.16;0;0;-0.00194411;0.0713331;0.00194411;-0.000778457;0.0576309;-0.536872;-2.88352;-0.0859064;-2.88352;-0.0859064;-0.0206;0.1808;1750;3750;6500;6250;-0.459903;0.0192275;-1.88;-0.00194411;0.0713331;117.29;115.068;115.601;166.511;118.46;168.471;8;-1;1;0.75;0.0712611;-0.704957;0;0 0 0.0705547
2.12;1021.63;1021.6;1016.14;1016.16;0;0;-0.00233171;0.0711747;0.00233171;-0.000609351;0.0589637;-0.5475;-2.94526;-0.0829466;-2.94826;-0.0809466;-0.0206;0.1808;1750;3750;6500;6250;-0.460927;0.0169637;-1.88;-0.00233171;0.0711747;116.72;115.301;115.031;166.744;118.46;168.471;8;-1;1;0.75;0.0742908;-0.669714;0;0 0 0.0705653
2.16;1021.65;1021.6;1016.16;1016.16;0;0;-0.00135931;0.0706267;0.00135931;-5.06721e-05;0.0598731;-0.545719;-2.96241;-0.0559481;-2.96741;-0.0559481;-0.0206;0.1808;1750;3750;6500;6250;-0.464503;0.00913352;-1.88;-0.00135931;0.0706267;118.15;116.107;116.461;167.55;118.46;168.471;8;-1;1;0.75;0.0703323;-0.525245;0;0 0 0.070576
2.2;1021.61;1021.6;1016.14;1016.16;0;0;-0.00189651;0.0713248;0.00189651;-0.000738161;0.0610575;-0.559446;-3.02912;-0.0651625;-3.03012;-0.0631625;-0.0206;0.1808;1750;3750;6500;6250;-0.459956;0.0191089;-1.88;-0.00189651;0.0713248;117.36;115.08;115.671;166.523;118.46;168.471;8;-1;1;0.75;0.0746771;-0.717298;0;0 0 0.0705867
2.24;1021.59;1021.6;1016.12;1016.16;0;0;-0.00273221;0.0713914;0.00273221;-0.000794064;0.062588;-0.574151;-3.10693;-0.0686803;-3.10593;-0.0646803;-0.0206;0.1808;1750;3750;6500;6250;-0.461971;0.0200621;-1.89;-0.00273221;0.0713914;116.14;114.983;114.442;166.425;118.46;168.471;8;-1;1;0.75;0.0801889;-0.743257;0;0 0 0.0705973
2.28;1021.63;1021.6;1016.12;1016.16;0;0;-0.00217461;0.0703237;0.00217461;0.000284339;0.0638108;-0.564632;-3.11029;-0.0126763;-3.11329;-0.00867628;-0.0206;0.1808;1750;3750;6500;6250;-0.468985;0.00480592;-1.89;-0.00217461;0.0703237;116.96;116.553;115.262;167.995;118.46;168.471;8;-1;1;0.75;0.0778736;-0.45517;0;0 0 0.070608
2.32;1021.69;1021.6;1016.11;1016.16;0;0;-0.00199781;0.0699076;0.00199781;0.00071103;0.0649364;-0.545884;-3.08576;0.0664903;-3.09476;0.0714903;-0.0206;0.1808;1750;3750;6500;6250;-0.471776;-0.00113836;-1.89;-0.00199781;0.0699076;117.22;117.165;115.522;168.607;118.46;168.471;8;-1;1;0.75;0.0778804;-0.330284;0;0 0 0.0706187
2.36;1021.63;1021.6;1016.12;1016.16;0;0;-0.00265741;0.0709766;0.00265741;-0.000347264;0.0664424;-0.551219;-3.13707;0.088292;-3.14007;0.092292;-0.0206;0.1808;1750;3750;6500;6250;-0.464671;0.0141353;-1.89;-0.00265741;0.0709766;116.25;115.593;114.552;167.035;118.46;168.471;8;-1;1;0.75;0.083762;-0.612567;0;0 0 0.0706293
2.4;1021.61;1021.6;1016.13;1016.16;0;0;-0.00184821;0.0705673;0.00184821;7.26949e-05;0.0676012;-0.547275;-3.15429;0.127323;-3.15529;0.130323;-0.0206;0.1808;1750;3750;6500;6250;-0.467366;0.0082872;-1.89;-0.00184821;0.0705673;117.44;116.194;115.742;167.637;118.46;168.471;8;-1;1;0.75;0.0809269;-0.501924;0;0 0 0.07064
2.44;1021.64;1021.6;1016.16;1016.16;0;0;-0.00108661;0.0697326;0.00108661;0.000918062;0.0683785;-0.524674;-3.11065;0.208693;-3.11465;0.208693;-0.0206;0.1808;1750;3750;6500;6250;-0.47296;-0.00363925;-1.89;-0.00108661;0.0697326;118.56;117.422;116.862;168.864;118.46;168.471;8;-1;1;0.75;0.0773175;-0.264759;0;0 0 0.0706507
2.48;1021.67;1021.6;1016.17;1016.16;0;0;-0.00120901;0.0696456;0.00120901;0.0010157;0.0691877;-0.500356;-3.06304;0.295583;-3.07004;0.294583;-0.0206;0.1808;1750;3750;6500;6250;-0.473551;-0.00488193;-1.89;-0.00120901;0.0696456;118.38;117.55;116.682;168.992;118.46;168.471;8;-1;1;0.75;0.0784931;-0.220703;0;0 0 0.0706613
2.52;1021.71;1021.6;1016.16;1016.16;0;9.05805;-0.00127701;0.0702491;0.00127701;0.000422867;0.0700797;-0.489824;-3.05556;0.346363;-3.06656;0.346363;-0.0206;0.1808;1750;3750;6500;6250;-0.469483;0.00374104;-1.89;-0.00127701;0.0702491;118.28;116.662;116.582;168.105;118.46;168.471;8;-1;1;0.75;0.0803381;-0.368698;0;9.05805 0 0.070672
2.56;1021.67;1021.6;1016.17;1016.16;0;17.8016;-0.00173941;0.0709136;0.00173941;-0.000230963;0.0712169;-0.494098;-3.09499;0.362144;-3.10199;0.361144;-0.0206;0.1808;1750;3750;6500;6250;-0.465083;0.0132356;-1.89;-0.00173941;0.0709136;117.6;115.685;115.902;167.128;118.46;168.471;8;-1;1;0.75;0.084295;-0.543254;0;17.8016 0 0.0706827
2.6;1021.7;1021.6;1016.17;1016.16;0;24.8661;-0.00174621;0.0710325;0.00174621;-0.00033916;0.0723682;-0.50074;-3.1413;0.37172;-3.1513;0.37072;-0.0206;0.1808;1750;3750;6500;6250;-0.464305;0.014934;-1.89;-0.00174621;0.0710325;117.59;115.51;115.892;166.953;118.46;168.471;8;-1;1;0.75;0.0856075;-0.57712;0;24.8661 0 0.0706933
2.64;1021.68;1021.6;1016.15;1016.16;0;46.4223;-0.00201821;0.0704392;0.00201821;0.000264807;0.0735627;-0.49368;-3.15077;0.420235;-3.15877;0.421235;-0.0206;0.1808;1750;3750;6500;6250;-0.468216;0.00645671;-1.89;-0.00201821;0.0704392;117.19;116.383;115.492;167.825;118.46;168.471;8;-1;1;0.75;0.0872994;-0.412495;0;46.4223 0 0.070704
2.68;1021.65;1021.6;1016.15;1016.16;0;71.9424;-0.00156261;0.0701706;0.00156261;0.000544073;0.0745557;-0.480584;-3.13865;0.480555;-3.14365;0.481555;-0.0206;0.1808;1750;3750;6500;6250;-0.470008;0.00261885;-1.89;-0.00156261;0.0701706;117.86;116.778;116.162;168.22;118.46;168.471;8;-1;1;0.75;0.0859751;-0.329976;0;71.9424 0 0.0707147
2.72;1021.69;1021.6;1016.15;1016.16;0;105.896;-0.00154221;0.0697928;0.00154221;0.000932548;0.0755;-0.459022;-3.10194;0.563105;-3.11094;0.564105;-0.0206;0.1808;1750;3750;6500;6250;-0.472552;-0.00277938;-1.89;-0.00154221;0.0697928;117.89;117.333;116.192;168.776;118.46;168.471;8;-1;1;0.75;0.0863601;-0.211062;0;105.896 0 0.0707253
